_market_label,_file_name,_record_index,_file_offset,code,name,pinyin,field_076_uint16,field_078_float32,field_088_float32,field_272_raw_hex,field_272_uint32,field_272_uint16_lo,field_272_uint16_hi,field_272_bytes,price_float32,market_id,const_282,code_raw_hex,name_raw_hex,pinyin_raw_hex,field_076_raw_hex,field_076_uint32,field_078_raw_hex,field_088_raw_hex,price_raw_hex,pad_014_hex,pad_03F_hex,pad_052_hex,pad_05C_hex,region_060_all_zero,pad_11C_all_zero,pad_11C_hex,pad_15D_hex
BJ,bjs.tnf,110,39650,920180,爱得科技,ADKJ,2,100.0,7421703487488.0,d5304025,624963797,12501,9536,D5 30 40 25,18.75,2,1,3932303138300000000000000000000000000000,b0aeb5c3bfc6bcbc000000000000000000000000000000000000000000000000,41444b4a00000000000000000000000000000000,02000000,2,0000c842,0000d854,00009641,0000000000000000000000,00000000000000000000000000,000000000000,f1420000,True,True,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000
BJ,bjs.tnf,111,40010,920183,海菲曼,HFM,2,100.0,8.255752005070376e+35,ff305625,626405631,12543,9558,FF 30 56 25,45.54999923706055,2,1,3932303138330000000000000000000000000000,baa3b7c6c2fc0000000000000000000000000000000000000000000000000000,48464d0000000000000000000000000000000000,02000000,2,0000c842,00001f7b,33333642,0000000000000000000000,00000000000000000000000000,000000000000,50430000,True,True,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000
BJ,bjs.tnf,112,40370,920184,国源科技,GYKJ,2,100.0,1.1823431123048067e-11,f5303a25,624570613,12533,9530,F5 30 3A 25,18.059999465942383,2,1,3932303138340000000000000000000000000000,b9fad4b4bfc6bcbc000000000000000000000000000000000000000000000000,47594b4a00000000000000000000000000000000,02000000,2,0000c842,0000502d,e17a9041,0000000000000000000000,00000000000000000000000000,000000000000,a0420000,True,True,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000
BJ,bjs.tnf,113,40730,920185,贝特瑞,BTR,2,100.0,1.2876896209166373e+37,f3303d25,624767219,12531,9533,F3 30 3D 25,28.600000381469727,2,1,3932303138350000000000000000000000000000,b1b4ccd8c8f00000000000000000000000000000000000000000000000000000,4254520000000000000000000000000000000000,02000000,2,0000c842,00001b7d,cdcce441,0000000000000000000000,00000000000000000000000000,000000000000,3c430000,True,True,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000
BJ,bjs.tnf,114,41090,920187,通领科技,TLKJ,2,100.0,3.3384039563352965e-36,01315725,626471169,12545,9559,01 31 57 25,38.97999954223633,2,1,3932303138370000000000000000000000000000,cda8c1ecbfc6bcbc000000000000000000000000000000000000000000000000,544c4b4a00000000000000000000000000000000,02000000,2,0000c842,00008e04,85eb1b42,0000000000000000000000,00000000000000000000000000,000000000000,8f430000,True,True,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000
BJ,bjs.tnf,115,41450,920190,雷神科技,LSKJ,2,100.0,-940597837824.0,f1302025,622866673,12529,9504,F1 30 20 25,26.200000762939453,2,1,3932303139300000000000000000000000000000,c0d7c9f1bfc6bcbc000000000000000000000000000000000000000000000000,4c534b4a00000000000000000000000000000000,02000000,2,0000c842,00005bd3,9a99d141,0000000000000000000000,00000000000000000000000000,000000000000,a8420000,True,True,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000
BJ,bjs.tnf,116,41810,920195,三祥科技,SXKJ,2,100.0,2.1609549025611496e+25,f5304e24,609104117,12533,9294,F5 30 4E 24,21.760000228881836,2,1,3932303139350000000000000000000000000000,c8fdcfe9bfc6bcbc000000000000000000000000000000000000000000000000,53584b4a00000000000000000000000000000000,02000000,2,0000c842,00008f69,7b14ae41,0000000000000000000000,00000000000000000000000000,000000000000,45420000,True,True,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000
BJ,bjs.tnf,117,42170,920198,微创光电,WCGD,2,100.0,239693534855168.0,f5301325,622014709,12533,9491,F5 30 13 25,10.220000267028809,2,1,3932303139380000000000000000000000000000,cea2b4b4b9e2b5e7000000000000000000000000000000000000000000000000,5743474400000000000000000000000000000000,02000000,2,0000c842,00005a57,1f852341,0000000000000000000000,00000000000000000000000000,000000000000,83430000,True,True,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000
BJ,bjs.tnf,118,42530,920199,倍益康,BYK,2,100.0,-3.0673055716769065e-38,f5303225,624046325,12533,9522,F5 30 32 25,42.86000061035156,2,1,3932303139390000000000000000000000000000,b1b6d2e6bfb50000000000000000000000000000000000000000000000000000,42594b0000000000000000000000000000000000,02000000,2,0000c842,00002781,a4702b42,0000000000000000000000,00000000000000000000000000,000000000000,0b430000,True,True,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000
BJ,bjs.tnf,119,42890,920204,沪江材料,HJCL,2,100.0,-9.572353768313846e-26,0b315d25,626864395,12555,9565,0B 31 5D 25,17.969999313354492,2,1,3932303230340000000000000000000000000000,bba6bdadb2c4c1cf000000000000000000000000000000000000000000000000,484a434c00000000000000000000000000000000,02000000,2,0000c842,0000ed95,8fc28f41,0000000000000000000000,00000000000000000000000000,000000000000,b4420000,True,True,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000
BJ,bjs.tnf,120,43250,920207,众诚科技,ZCKJ,2,100.0,-9.939647405784749e-29,01315d25,626864385,12545,9565,01 31 5D 25,37.099998474121094,2,1,3932303230370000000000000000000000000000,d6dab3cfbfc6bcbc000000000000000000000000000000000000000000000000,5a434b4a00000000000000000000000000000000,02000000,2,0000c842,0000fc90,66661442,0000000000000000000000,00000000000000000000000000,000000000000,ca430000,True,True,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000
BJ,bjs.tnf,121,43610,920208,青矩技术,QJJS,2,100.0,-8.403731044381857e-10,f130fe24,620638449,12529,9470,F1 30 FE 24,24.360000610351562,2,1,3932303230380000000000000000000000000000,c7e0bed8bcbccaf5000000000000000000000000000000000000000000000000,514a4a5300000000000000000000000000000000,02000000,2,0000c842,000067b0,48e1c241,0000000000000000000000,00000000000000000000000000,000000000000,ee410000,True,True,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000
BJ,bjs.tnf,122,43970,920212,智新电子,ZXDZ,2,100.0,-49.25,f6300325,620966134,12534,9475,F6 30 03 25,13.34000015258789,2,1,3932303231320000000000000000000000000000,d6c7d0c2b5e7d7d3000000000000000000000000000000000000000000000000,5a58445a00000000000000000000000000000000,02000000,2,0000c842,000045c2,a4705541,0000000000000000000000,00000000000000000000000000,000000000000,d1410000,True,True,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000
BJ,bjs.tnf,123,44330,920221,易实精密,YSJM,2,100.0,-2.097081921866961e-35,ef309924,614019311,12527,9369,EF 30 99 24,15.890000343322754,2,1,3932303232310000000000000000000000000000,d2d7cab5beabc3dc000000000000000000000000000000000000000000000000,59534a4d00000000000000000000000000000000,02000000,2,0000c842,0000df85,713d7e41,0000000000000000000000,00000000000000000000000000,000000000000,e7410000,True,True,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000
BJ,bjs.tnf,124,44690,920223,荣亿精密,RYJM,2,100.0,-1.9550323486328125e-05,f1305823,592982257,12529,9048,F1 30 58 23,18.209999084472656,2,1,3932303232330000000000000000000000000000,c8d9d2dabeabc3dc000000000000000000000000000000000000000000000000,52594a4d00000000000000000000000000000000,02000000,2,0000c842,0000a4b7,14ae9141,0000000000000000000000,00000000000000000000000000,000000000000,92420000,True,True,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000
BJ,bjs.tnf,125,45050,920225,利通科技,LTKJ,2,100.0,-1.2331043360069218e+27,f1303424,607400177,12529,9268,F1 30 34 24,26.290000915527344,2,1,3932303232350000000000000000000000000000,c0fbcda8bfc6bcbc000000000000000000000000000000000000000000000000,4c544b4a00000000000000000000000000000000,02000000,2,0000c842,00007fec,ec51d241,0000000000000000000000,00000000000000000000000000,000000000000,15430000,True,True,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000
BJ,bjs.tnf,126,45410,920227,美登科技,MDKJ,2,100.0,-1036288.0,ff305725,626471167,12543,9559,FF 30 57 25,67.75,2,1,3932303232370000000000000000000000000000,c3c0b5c7bfc6bcbc000000000000000000000000000000000000000000000000,4d444b4a00000000000000000000000000000000,02000000,2,0000c842,00007dc9,00808742,0000000000000000000000,00000000000000000000000000,000000000000,c2410000,True,True,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000
BJ,bjs.tnf,127,45770,920230,欧康医药,OKYY,2,100.0,-19200.0,d3303625,624308435,12499,9526,D3 30 36 25,12.569999694824219,2,1,3932303233300000000000000000000000000000,c5b7bfb5d2bdd2a9000000000000000000000000000000000000000000000000,4f4b595900000000000000000000000000000000,02000000,2,0000c842,000096c6,b81e4941,0000000000000000000000,00000000000000000000000000,000000000000,c8410000,True,True,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000
BJ,bjs.tnf,128,46130,920237,力佳科技,LJKJ,2,100.0,1.6933534598913065e+19,f5305d25,626864373,12533,9565,F5 30 5D 25,21.520000457763672,2,1,3932303233370000000000000000000000000000,c1a6bcd1bfc6bcbc000000000000000000000000000000000000000000000000,4c4a4b4a00000000000000000000000000000000,02000000,2,0000c842,00006b5f,f628ac41,0000000000000000000000,00000000000000000000000000,000000000000,2f420000,True,True,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000
BJ,bjs.tnf,129,46490,920239,长虹能源,CHNY,2,100.0,2.179228250673045e-29,c930b824,616050889,12489,9400,C9 30 B8 24,31.549999237060547,2,1,3932303233390000000000000000000000000000,b3a4bae7c4dcd4b4000000000000000000000000000000000000000000000000,43484e5900000000000000000000000000000000,02000000,2,0000c842,0000dd0f,6666fc41,0000000000000000000000,00000000000000000000000000,000000000000,80420000,True,True,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000
BJ,bjs.tnf,130,46850,920242,建邦科技,JBKJ,2,100.0,2.210123199165121e-24,f3301625,622211315,12531,9494,F3 30 16 25,26.729999542236328,2,1,3932303234320000000000000000000000000000,bda8b0eebfc6bcbc000000000000000000000000000000000000000000000000,4a424b4a00000000000000000000000000000000,02000000,2,0000c842,00002b18,0ad7d541,0000000000000000000000,00000000000000000000000000,000000000000,52410000,True,True,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000
BJ,bjs.tnf,131,47210,920245,威博液压,WBYY,2,100.0,4.755801206503244e+18,f3306224,610414835,12531,9314,F3 30 62 24,27.700000762939453,2,1,3932303234350000000000000000000000000000,cdfeb2a9d2bad1b9000000000000000000000000000000000000000000000000,5742595900000000000000000000000000000000,02000000,2,0000c842,0000845e,9a99dd41,0000000000000000000000,00000000000000000000000000,000000000000,36410000,True,True,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000
BJ,bjs.tnf,132,47570,920247,华密新材,HMXC,2,100.0,-4.020378758908355e-33,d3303925,624505043,12499,9529,D3 30 39 25,23.649999618530273,2,1,3932303234370000000000000000000000000000,bbaac3dcd0c2b2c4000000000000000000000000000000000000000000000000,484d584300000000000000000000000000000000,02000000,2,0000c842,0000a789,3333bd41,0000000000000000000000,00000000000000000000000000,000000000000,84420000,True,True,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000
BJ,bjs.tnf,133,47930,920249,利尔达,LED,2,100.0,-1.0703264762038688e-26,f530b624,615919861,12533,9398,F5 30 B6 24,12.84000015258789,2,1,3932303234390000000000000000000000000000,c0fbb6fbb4ef0000000000000000000000000000000000000000000000000000,4c45440000000000000000000000000000000000,02000000,2,0000c842,00005494,a4704d41,0000000000000000000000,00000000000000000000000000,000000000000,2d430000,True,True,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000
BJ,bjs.tnf,134,48290,920252,天宏锂电,THLD,2,100.0,-1.0018652574217413e-12,f330ae24,615395571,12531,9390,F3 30 AE 24,28.899999618530273,2,1,3932303235320000000000000000000000000000,ccecbaeaefaeb5e7000000000000000000000000000000000000000000000000,54484c4400000000000000000000000000000000,02000000,2,0000c842,00008dab,3333e741,0000000000000000000000,00000000000000000000000000,000000000000,a3420000,True,True,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000
BJ,bjs.tnf,135,48650,920260,中寰股份,ZHGF,2,100.0,8.782019273372467e+16,f530d924,618213621,12533,9433,F5 30 D9 24,12.050000190734863,2,1,3932303236300000000000000000000000000000,d6d0e5beb9c9b7dd000000000000000000000000000000000000000000000000,5a48474600000000000000000000000000000000,02000000,2,0000c842,00009c5b,cdcc4041,0000000000000000000000,00000000000000000000000000,000000000000,db430000,True,True,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000
BJ,bjs.tnf,136,49010,920261,一诺威,YNW,2,100.0,-2.079739265999439e+29,0b315d25,626864395,12555,9565,0B 31 5D 25,15.90999984741211,2,1,3932303236310000000000000000000000000000,d2bbc5b5cdfe0000000000000000000000000000000000000000000000000000,594e570000000000000000000000000000000000,02000000,2,0000c842,000028f0,5c8f7e41,0000000000000000000000,00000000000000000000000000,000000000000,d4420000,True,True,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000
BJ,bjs.tnf,137,49370,920262,太湖雪,THX,2,100.0,9961472.0,f1308024,612380913,12529,9344,F1 30 80 24,23.18000030517578,2,1,3932303236320000000000000000000000000000,ccabbafed1a90000000000000000000000000000000000000000000000000000,5448580000000000000000000000000000000000,02000000,2,0000c842,0000184b,a470b941,0000000000000000000000,00000000000000000000000000,000000000000,85410000,True,True,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000
BJ,bjs.tnf,138,49730,920263,中航泰达,ZHTD,2,100.0,-3080192.0,f6301d24,605892854,12534,9245,F6 30 1D 24,12.279999732971191,2,1,3932303236330000000000000000000000000000,d6d0babdcca9b4ef000000000000000000000000000000000000000000000000,5a48544400000000000000000000000000000000,02000000,2,0000c842,00003cca,e17a4441,0000000000000000000000,00000000000000000000000000,000000000000,be420000,True,True,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000
BJ,bjs.tnf,139,50090,920266,生物谷,SWG,2,100.0,-1.4685215825952673e-33,d730f324,619917527,12503,9459,D7 30 F3 24,8.90999984741211,2,1,3932303236360000000000000000000000000000,c9faceefb9c80000000000000000000000000000000000000000000000000000,5357470000000000000000000000000000000000,02000000,2,0000c842,0000f488,5c8f0e41,0000000000000000000000,00000000000000000000000000,000000000000,3d420000,True,True,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000
BJ,bjs.tnf,140,50450,920267,鑫汇科,XHK,2,100.0,-2.335028279454195e-28,f3303925,624505075,12531,9529,F3 30 39 25,21.8799991607666,2,1,3932303236370000000000000000000000000000,f6cebbe3bfc60000000000000000000000000000000000000000000000000000,58484b0000000000000000000000000000000000,02000000,2,0000c842,00009491,3d0aaf41,0000000000000000000000,00000000000000000000000000,000000000000,71410000,True,True,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000
BJ,bjs.tnf,141,50810,920270,天铭科技,TMKJ,2,100.0,2.3134623454165187e+31,f330db24,618344691,12531,9435,F3 30 DB 24,18.450000762939453,2,1,3932303237300000000000000000000000000000,ccecc3fabfc6bcbc000000000000000000000000000000000000000000000000,544d4b4a00000000000000000000000000000000,02000000,2,0000c842,00009273,9a999341,0000000000000000000000,00000000000000000000000000,000000000000,10430000,True,True,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000
BJ,bjs.tnf,142,51170,920271,邦德股份,BDGF,2,100.0,-1.2599615090407718e-20,f330d924,618213619,12531,9433,F3 30 D9 24,15.880000114440918,2,1,3932303237310000000000000000000000000000,b0eeb5c2b9c9b7dd000000000000000000000000000000000000000000000000,4244474600000000000000000000000000000000,02000000,2,0000c842,00006e9e,7b147e41,0000000000000000000000,00000000000000000000000000,000000000000,97410000,True,True,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000
BJ,bjs.tnf,143,51530,920273,一致魔芋,YZMY,2,100.0,3964928.0,f3303c25,624701683,12531,9532,F3 30 3C 25,26.75,2,1,3932303237330000000000000000000000000000,d2bbd6c2c4a7d3f3000000000000000000000000000000000000000000000000,595a4d5900000000000000000000000000000000,02000000,2,0000c842,0000724a,0000d641,0000000000000000000000,00000000000000000000000000,000000000000,5e420000,True,True,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000
BJ,bjs.tnf,144,51890,920274,宏裕包材,HYBC,2,100.0,1.0052286718123426e+37,f3304e24,609104115,12531,9294,F3 30 4E 24,24.950000762939453,2,1,3932303237340000000000000000000000000000,baead4a3b0fcb2c4000000000000000000000000000000000000000000000000,4859424300000000000000000000000000000000,02000000,2,0000c842,0000f27c,9a99c741,0000000000000000000000,00000000000000000000000000,000000000000,36420000,True,True,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000
BJ,bjs.tnf,145,52250,920275,驱动力,QDL,2,100.0,-927712935936.0,f330d824,618148083,12531,9432,F3 30 D8 24,8.59000015258789,2,1,3932303237350000000000000000000000000000,c7fdb6afc1a60000000000000000000000000000000000000000000000000000,51444c0000000000000000000000000000000000,02000000,2,0000c842,000058d3,a4700941,0000000000000000000000,00000000000000000000000000,000000000000,4b420000,True,True,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000
BJ,bjs.tnf,146,52610,920278,鹿得医疗,LDYL,2,100.0,-1222656930086912.0,f530da24,618279157,12533,9434,F5 30 DA 24,9.069999694824219,2,1,3932303237380000000000000000000000000000,c2b9b5c3d2bdc1c6000000000000000000000000000000000000000000000000,4c44594c00000000000000000000000000000000,02000000,2,0000c842,00008bd8,b81e1141,0000000000000000000000,00000000000000000000000000,000000000000,63420000,True,True,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000
BJ,bjs.tnf,147,52970,920284,灵鸽科技,LGKJ,2,100.0,-2.9331204132176936e-11,f5302024,606089461,12533,9248,F5 30 20 24,35.9900016784668,2,1,3932303238340000000000000000000000000000,c1e9b8ebbfc6bcbc000000000000000000000000000000000000000000000000,4c474b4a00000000000000000000000000000000,02000000,2,0000c842,000001ae,c3f50f42,0000000000000000000000,00000000000000000000000000,000000000000,9b420000,True,True,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000
BJ,bjs.tnf,148,53330,920299,灿能电力,CNDL,2,100.0,2.5804011705155006e-17,d1304025,624963793,12497,9536,D1 30 40 25,29.84000015258789,2,1,3932303239390000000000000000000000000000,b2d3c4dcb5e7c1a6000000000000000000000000000000000000000000000000,434e444c00000000000000000000000000000000,02000000,2,0000c842,0000ee23,52b8ee41,0000000000000000000000,00000000000000000000000000,000000000000,cf430000,True,True,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000
BJ,bjs.tnf,149,53690,920300,辰光医疗,CGYL,2,100.0,3.9145050535047724e+33,f530d523,601174261,12533,9173,F5 30 D5 23,13.890000343322754,2,1,3932303330300000000000000000000000000000,b3bdb9e2d2bdc1c6000000000000000000000000000000000000000000000000,4347594c00000000000000000000000000000000,02000000,2,0000c842,00004177,713d5e41,0000000000000000000000,00000000000000000000000000,000000000000,8b420000,True,True,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000
BJ,bjs.tnf,150,54050,920304,迪尔化工,DEHG,2,100.0,1.250919832498429e+20,f1303325,624111857,12529,9523,F1 30 33 25,13.59000015258789,2,1,3932303330340000000000000000000000000000,b5cfb6fbbbafb9a4000000000000000000000000000000000000000000000000,4445484700000000000000000000000000000000,02000000,2,0000c842,0000d960,a4705941,0000000000000000000000,00000000000000000000000000,000000000000,90430000,True,True,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000
BJ,bjs.tnf,151,54410,920305,*ST云创,*STYC,2,100.0,-7078106103808.0,f4304d21,558706932,12532,8525,F4 30 4D 21,8.399999618530273,2,1,3932303330350000000000000000000000000000,2a5354d4c6b4b400000000000000000000000000000000000000000000000000,2a53545943000000000000000000000000000000,02000000,2,0000c842,0000ced4,66660641,0000000000000000000000,00000000000000000000000000,000000000000,99430000,True,True,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000
BJ,bjs.tnf,152,54770,920339,恒太照明,HTZM,2,100.0,4.5319650809894085e-17,d330da24,618279123,12499,9434,D3 30 DA 24,9.40999984741211,2,1,3932303333390000000000000000000000000000,bae3ccabd5d5c3f7000000000000000000000000000000000000000000000000,48545a4d00000000000000000000000000000000,02000000,2,0000c842,00005124,5c8f1641,0000000000000000000000,00000000000000000000000000,000000000000,87430000,True,True,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000
BJ,bjs.tnf,153,55130,920344,三元基因,SYJY,2,100.0,8.003553375601768e-11,d7303a25,624570583,12503,9530,D7 30 3A 25,23.40999984741211,2,1,3932303334340000000000000000000000000000,c8fdd4aabbf9d2f2000000000000000000000000000000000000000000000000,53594a5900000000000000000000000000000000,02000000,2,0000c842,0000b02e,ae47bb41,0000000000000000000000,00000000000000000000000000,000000000000,32420000,True,True,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000
BJ,bjs.tnf,154,55490,920346,威贸电子,WMDZ,2,100.0,-3.491130995403324e-17,f5304225,625094901,12533,9538,F5 30 42 25,23.5,2,1,3932303334360000000000000000000000000000,cdfec3b3b5e7d7d3000000000000000000000000000000000000000000000000,574d445a00000000000000000000000000000000,02000000,2,0000c842,000021a4,0000bc41,0000000000000000000000,00000000000000000000000000,000000000000,b2410000,True,True,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000
BJ,bjs.tnf,155,55850,920351,华光源海,HGYH,2,100.0,1477743627730944.0,f3301e25,622735603,12531,9502,F3 30 1E 25,22.389999389648438,2,1,3932303335310000000000000000000000000000,bbaab9e2d4b4baa3000000000000000000000000000000000000000000000000,4847594800000000000000000000000000000000,02000000,2,0000c842,0000a858,b81eb341,0000000000000000000000,00000000000000000000000000,000000000000,6f430000,True,True,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000
BJ,bjs.tnf,156,56210,920357,雅葆轩,YBX,2,100.0,-5.128194852491255e+21,c5303924,607727813,12485,9273,C5 30 39 24,24.25,2,1,3932303335370000000000000000000000000000,d1c5dde1d0f90000000000000000000000000000000000000000000000000000,5942580000000000000000000000000000000000,02000000,2,0000c842,00008be3,0000c241,0000000000000000000000,00000000000000000000000000,000000000000,12420000,True,True,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000
BJ,bjs.tnf,157,56570,920363,莱赛激光,LSJG,2,100.0,-4227072.0,f5300325,620966133,12533,9475,F5 30 03 25,18.219999313354492,2,1,3932303336330000000000000000000000000000,c0b3c8fcbca4b9e2000000000000000000000000000000000000000000000000,4c534a4700000000000000000000000000000000,02000000,2,0000c842,000081ca,8fc29141,0000000000000000000000,00000000000000000000000000,000000000000,68420000,True,True,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000
BJ,bjs.tnf,158,56930,920367,新赣江,XGJ,2,100.0,-2.708302041411766e+37,f5303c25,624701685,12533,9532,F5 30 3C 25,21.389999389648438,2,1,3932303336370000000000000000000000000000,d0c2b8d3bdad0000000000000000000000000000000000000000000000000000,58474a0000000000000000000000000000000000,02000000,2,0000c842,0000a3fd,b81eab41,0000000000000000000000,00000000000000000000000000,000000000000,30420000,True,True,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000
BJ,bjs.tnf,159,57290,920368,连城数控,LCSK,2,100.0,-5.6545549686242126e-27,f330da24,618279155,12531,9434,F3 30 DA 24,44.630001068115234,2,1,3932303336380000000000000000000000000000,c1acb3c7cafdbfd8000000000000000000000000000000000000000000000000,4c43534b00000000000000000000000000000000,02000000,2,0000c842,0000e093,1f853242,0000000000000000000000,00000000000000000000000000,000000000000,07440000,True,True,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000
BJ,bjs.tnf,160,57650,920370,新安洁,XAJ,2,100.0,10401873920.0,09315c25,626798857,12553,9564,09 31 5C 25,4.0,2,1,3932303337300000000000000000000000000000,d0c2b0b2bde00000000000000000000000000000000000000000000000000000,58414a0000000000000000000000000000000000,02000000,2,0000c842,00001b50,00008040,0000000000000000000000,00000000000000000000000000,000000000000,82430000,True,True,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000
BJ,bjs.tnf,161,58010,920371,欧福蛋业,OFDY,2,100.0,-1380986604486656.0,f3301025,621818099,12531,9488,F3 30 10 25,10.680000305175781,2,1,3932303337310000000000000000000000000000,c5b7b8a3b5b0d2b5000000000000000000000000000000000000000000000000,4f46445900000000000000000000000000000000,02000000,2,0000c842,00009dd8,48e12a41,0000000000000000000000,00000000000000000000000000,000000000000,fd420000,True,True,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000
BJ,bjs.tnf,162,58370,920374,云里物里,YLWL,2,100.0,0.00019741058349609375,f3307c24,612118771,12531,9340,F3 30 7C 24,23.649999618530273,2,1,3932303337340000000000000000000000000000,d4c6c0efceefc0ef000000000000000000000000000000000000000000000000,594c574c00000000000000000000000000000000,02000000,2,0000c842,00004f39,3333bd41,0000000000000000000000,00000000000000000000000000,000000000000,15420000,True,True,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000
BJ,bjs.tnf,163,58730,920375,派诺科技,PNKJ,2,100.0,-2.7426949600339867e-12,f5302925,623456501,12533,9513,F5 30 29 25,19.219999313354492,2,1,3932303337350000000000000000000000000000,c5c9c5b5bfc6bcbc000000000000000000000000000000000000000000000000,504e4b4a00000000000000000000000000000000,02000000,2,0000c842,000041ac,8fc29941,0000000000000000000000,00000000000000000000000000,000000000000,3d440000,True,True,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000
BJ,bjs.tnf,164,59090,920378,泰德股份,TDGF,2,100.0,-1.3877787807814457e-17,f3309924,614019315,12531,9369,F3 30 99 24,10.140000343322754,2,1,3932303337380000000000000000000000000000,cca9b5c2b9c9b7dd000000000000000000000000000000000000000000000000,5444474600000000000000000000000000000000,02000000,2,0000c842,000080a3,713d2241,0000000000000000000000,00000000000000000000000000,000000000000,1d420000,True,True,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000
BJ,bjs.tnf,165,59450,920392,佳合科技,JHKJ,2,100.0,0.004791259765625,f3309a24,614084851,12531,9370,F3 30 9A 24,23.110000610351562,2,1,3932303339320000000000000000000000000000,bcd1bacfbfc6bcbc000000000000000000000000000000000000000000000000,4a484b4a00000000000000000000000000000000,02000000,2,0000c842,00009d3b,48e1b841,0000000000000000000000,00000000000000000000000000,000000000000,b3410000,True,True,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0000000000000000000000
